有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
DVFE6　聯發科股票期貨2026/05,TW000DVFE600,2026/03/19,期貨及選擇權,,FFSCSX,
DVFF6　聯發科股票期貨2026/06,TW000DVFF607,2025/07/17,期貨及選擇權,,FFSCSX,
DVFI6　聯發科股票期貨2026/09,TW000DVFI601,2025/10/16,期貨及選擇權,,FFSCSX,
DVFL6　聯發科股票期貨2026/12,TW000DVFL605,2026/01/22,期貨及選擇權,,FFSCSX,
DWFC7　潤泰全股票期貨2027/03,TW000DWFC701,2026/04/16,期貨及選擇權,,FFSCSX,
DWFE6　潤泰全股票期貨2026/05,TW000DWFE608,2026/03/19,期貨及選擇權,,FFSCSX,
DWFF6　潤泰全股票期貨2026/06,TW000DWFF605,2025/07/17,期貨及選擇權,,FFSCSX,
DWFI6　潤泰全股票期貨2026/09,TW000DWFI609,2025/10/16,期貨及選擇權,,FFSCSX,
DWFL6　潤泰全股票期貨2026/12,TW000DWFL603,2026/01/22,期貨及選擇權,,FFSCSX,
DXFC7　緯創股票期貨2027/03,TW000DXFC709,2026/04/16,期貨及選擇權,,FFSCSX,
DXFE6　緯創股票期貨2026/05,TW000DXFE606,2026/03/19,期貨及選擇權,,FFSCSX,
DXFF6　緯創股票期貨2026/06,TW000DXFF603,2025/07/17,期貨及選擇權,,FFSCSX,
DXFI6　緯創股票期貨2026/09,TW000DXFI607,2025/10/16,期貨及選擇權,,FFSCSX,
DXFL6　緯創股票期貨2026/12,TW000DXFL601,2026/01/22,期貨及選擇權,,FFSCSX,
DYFC7　亞泥股票期貨2027/03,TW000DYFC707,2026/04/16,期貨及選擇權,,FFSCSX,
DYFE6　亞泥股票期貨2026/05,TW000DYFE604,2026/03/19,期貨及選擇權,,FFSCSX,
DYFF6　亞泥股票期貨2026/06,TW000DYFF601,2025/07/17,期貨及選擇權,,FFSCSX,
DYFI6　亞泥股票期貨2026/09,TW000DYFI605,2025/10/16,期貨及選擇權,,FFSCSX,
DYFL6　亞泥股票期貨2026/12,TW000DYFL609,2026/01/22,期貨及選擇權,,FFSCSX,
DZFC7　大成股票期貨2027/03,TW000DZFC704,2026/04/16,期貨及選擇權,,FFSCSX,
DZFE6　大成股票期貨2026/05,TW000DZFE601,2026/03/19,期貨及選擇權,,FFSCSX,
DZFF6　大成股票期貨2026/06,TW000DZFF608,2025/07/17,期貨及選擇權,,FFSCSX,
DZFI6　大成股票期貨2026/09,TW000DZFI602,2025/10/16,期貨及選擇權,,FFSCSX,
DZFL6　大成股票期貨2026/12,TW000DZFL606,2026/01/22,期貨及選擇權,,FFSCSX,
EEFC7　國喬股票期貨2027/03,TW000EEFC707,2026/04/16,期貨及選擇權,,FFSCSX,
EEFE6　國喬股票期貨2026/05,TW000EEFE604,2026/03/19,期貨及選擇權,,FFSCSX,
EEFF6　國喬股票期貨2026/06,TW000EEFF601,2025/07/17,期貨及選擇權,,FFSCSX,
EEFI6　國喬股票期貨2026/09,TW000EEFI605,2025/10/16,期貨及選擇權,,FFSCSX,
EEFL6　國喬股票期貨2026/12,TW000EEFL609,2026/01/22,期貨及選擇權,,FFSCSX,
EGFC7　中石化股票期貨2027/03,TW000EGFC702,2026/04/16,期貨及選擇權,,FFSCSX,
EGFE6　中石化股票期貨2026/05,TW000EGFE609,2026/03/19,期貨及選擇權,,FFSCSX,
EGFF6　中石化股票期貨2026/06,TW000EGFF606,2025/07/17,期貨及選擇權,,FFSCSX,
EGFI6　中石化股票期貨2026/09,TW000EGFI600,2025/10/16,期貨及選擇權,,FFSCSX,
EGFL6　中石化股票期貨2026/12,TW000EGFL604,2026/01/22,期貨及選擇權,,FFSCSX,
EHFC7　東陽股票期貨2027/03,TW000EHFC700,2026/04/16,期貨及選擇權,,FFSCSX,
EHFE6　東陽股票期貨2026/05,TW000EHFE607,2026/03/19,期貨及選擇權,,FFSCSX,
EHFF6　東陽股票期貨2026/06,TW000EHFF604,2025/07/17,期貨及選擇權,,FFSCSX,
EHFI6　東陽股票期貨2026/09,TW000EHFI608,2025/10/16,期貨及選擇權,,FFSCSX,
EHFL6　東陽股票期貨2026/12,TW000EHFL602,2026/01/22,期貨及選擇權,,FFSCSX,
EKFC7　南紡股票期貨2027/03,TW000EKFC704,2026/04/16,期貨及選擇權,,FFSCSX,
EKFE6　南紡股票期貨2026/05,TW000EKFE601,2026/03/19,期貨及選擇權,,FFSCSX,
EKFF6　南紡股票期貨2026/06,TW000EKFF608,2025/07/17,期貨及選擇權,,FFSCSX,
EKFI6　南紡股票期貨2026/09,TW000EKFI602,2025/10/16,期貨及選擇權,,FFSCSX,
EKFL6　南紡股票期貨2026/12,TW000EKFL606,2026/01/22,期貨及選擇權,,FFSCSX,
EMFC7　東元股票期貨2027/03,TW000EMFC700,2026/04/16,期貨及選擇權,,FFSCSX,
EMFE6　東元股票期貨2026/05,TW000EMFE607,2026/03/19,期貨及選擇權,,FFSCSX,
EMFF6　東元股票期貨2026/06,TW000EMFF604,2025/07/17,期貨及選擇權,,FFSCSX,
EMFI6　東元股票期貨2026/09,TW000EMFI608,2025/10/16,期貨及選擇權,,FFSCSX,
EMFL6　東元股票期貨2026/12,TW000EMFL602,2026/01/22,期貨及選擇權,,FFSCSX,
EOFC7　中砂股票期貨2027/03,TW000EOFC706,2026/04/16,期貨及選擇權,,FFSCSX,
EOFE6　中砂股票期貨2026/05,TW000EOFE603,2026/03/19,期貨及選擇權,,FFSCSX,
EOFF6　中砂股票期貨2026/06,TW000EOFF600,2026/02/02,期貨及選擇權,,FFSCSX,
EOFI6　中砂股票期貨2026/09,TW000EOFI604,2026/02/02,期貨及選擇權,,FFSCSX,
EOFL6　中砂股票期貨2026/12,TW000EOFL608,2026/02/02,期貨及選擇權,,FFSCSX,
EPFC7　亞德客-KY股票期貨2027/03,TW000EPFC703,2026/04/16,期貨及選擇權,,FFSCSX,
EPFE6　亞德客-KY股票期貨2026/05,TW000EPFE600,2026/03/19,期貨及選擇權,,FFSCSX,
EPFF6　亞德客-KY股票期貨2026/06,TW000EPFF607,2025/07/17,期貨及選擇權,,FFSCSX,
EPFI6　亞德客-KY股票期貨2026/09,TW000EPFI601,2025/10/16,期貨及選擇權,,FFSCSX,
EPFL6　亞德客-KY股票期貨2026/12,TW000EPFL605,2026/01/22,期貨及選擇權,,FFSCSX,
EYFC7　中纖股票期貨2027/03,TW000EYFC705,2026/04/16,期貨及選擇權,,FFSCSX,
EYFE6　中纖股票期貨2026/05,TW000EYFE602,2026/03/19,期貨及選擇權,,FFSCSX,
EYFF6　中纖股票期貨2026/06,TW000EYFF609,2025/07/17,期貨及選擇權,,FFSCSX,
EYFI6　中纖股票期貨2026/09,TW000EYFI603,2025/10/16,期貨及選擇權,,FFSCSX,
EYFL6　中纖股票期貨2026/12,TW000EYFL607,2026/01/22,期貨及選擇權,,FFSCSX,
EZFC7　台肥股票期貨2027/03,TW000EZFC702,2026/04/16,期貨及選擇權,,FFSCSX,
EZFE6　台肥股票期貨2026/05,TW000EZFE609,2026/03/19,期貨及選擇權,,FFSCSX,
EZFF6　台肥期貨2026/06,TW000EZFF606,2025/07/17,期貨及選擇權,,FFSCSX,
EZFI6　台肥期貨2026/09,TW000EZFI600,2025/10/16,期貨及選擇權,,FFSCSX,
EZFL6　台肥股票期貨2026/12,TW000EZFL604,2026/01/22,期貨及選擇權,,FFSCSX,
FBFC7　東鋼股票期貨2027/03,TW000FBFC700,2026/04/16,期貨及選擇權,,FFSCSX,
FBFE6　東鋼股票期貨2026/05,TW000FBFE607,2026/03/19,期貨及選擇權,,FFSCSX,
FBFF6　東鋼股票期貨2026/06,TW000FBFF604,2025/07/17,期貨及選擇權,,FFSCSX,
FBFI6　東鋼股票期貨2026/09,TW000FBFI608,2025/10/16,期貨及選擇權,,FFSCSX,
FBFL6　東鋼股票期貨2026/12,TW000FBFL602,2026/01/22,期貨及選擇權,,FFSCSX,
FCFF6　中鴻股票期貨2026/06,TW000FCFF602,2025/07/17,期貨及選擇權,,FFSCSX,
FEFC7　大成鋼股票期貨2027/03,TW000FEFC704,2026/04/16,期貨及選擇權,,FFSCSX,
FEFE6　大成鋼股票期貨2026/05,TW000FEFE601,2026/03/19,期貨及選擇權,,FFSCSX,
FEFF6　大成鋼股票期貨2026/06,TW000FEFF608,2025/07/17,期貨及選擇權,,FFSCSX,
FEFI6　大成鋼股票期貨2026/09,TW000FEFI602,2025/10/16,期貨及選擇權,,FFSCSX,
FEFL6　大成鋼股票期貨2026/12,TW000FEFL606,2026/01/22,期貨及選擇權,,FFSCSX,
FFFC7　上銀股票期貨2027/03,TW000FFFC701,2026/04/16,期貨及選擇權,,FFSCSX,
FFFE6　上銀股票期貨2026/05,TW000FFFE608,2026/03/19,期貨及選擇權,,FFSCSX,
FFFF6　上銀股票期貨2026/06,TW000FFFF605,2025/07/17,期貨及選擇權,,FFSCSX,
FFFI6　上銀股票期貨2026/09,TW000FFFI609,2025/10/16,期貨及選擇權,,FFSCSX,
FFFL6　上銀股票期貨2026/12,TW000FFFL603,2026/01/22,期貨及選擇權,,FFSCSX,
FGFC7　川湖股票期貨2027/03,TW000FGFC709,2026/04/16,期貨及選擇權,,FFSCSX,
FGFE6　川湖股票期貨2026/05,TW000FGFE606,2026/03/19,期貨及選擇權,,FFSCSX,
FGFF6　川湖股票期貨2026/06,TW000FGFF603,2025/07/17,期貨及選擇權,,FFSCSX,
FGFI6　川湖股票期貨2026/09,TW000FGFI607,2025/10/16,期貨及選擇權,,FFSCSX,
FGFL6　川湖股票期貨2026/12,TW000FGFL601,2026/01/22,期貨及選擇權,,FFSCSX,
FKFC7　正新股票期貨2027/03,TW000FKFC701,2026/04/16,期貨及選擇權,,FFSCSX,
FKFE6　正新股票期貨2026/05,TW000FKFE608,2026/03/19,期貨及選擇權,,FFSCSX,
FKFF6　正新股票期貨2026/06,TW000FKFF605,2025/07/17,期貨及選擇權,,FFSCSX,
FKFI6　正新股票期貨2026/09,TW000FKFI609,2025/10/16,期貨及選擇權,,FFSCSX,
FKFL6　正新股票期貨2026/12,TW000FKFL603,2026/01/22,期貨及選擇權,,FFSCSX,
FNFC7　裕隆股票期貨2027/03,TW000FNFC705,2026/04/16,期貨及選擇權,,FFSCSX,
FNFE6　裕隆股票期貨2026/05,TW000FNFE602,2026/03/19,期貨及選擇權,,FFSCSX,
FNFF6　裕隆股票期貨2026/06,TW000FNFF609,2025/07/17,期貨及選擇權,,FFSCSX,
FNFI6　裕隆股票期貨2026/09,TW000FNFI603,2025/10/16,期貨及選擇權,,FFSCSX,
FNFL6　裕隆股票期貨2026/12,TW000FNFL607,2026/01/22,期貨及選擇權,,FFSCSX,
FQFC7　光寶科股票期貨2027/03,TW000FQFC708,2026/04/16,期貨及選擇權,,FFSCSX,
FQFE6　光寶科股票期貨2026/05,TW000FQFE605,2026/03/19,期貨及選擇權,,FFSCSX,
FQFF6　光寶科股票期貨2026/06,TW000FQFF602,2025/07/17,期貨及選擇權,,FFSCSX,
FQFI6　光寶科股票期貨2026/09,TW000FQFI606,2025/10/16,期貨及選擇權,,FFSCSX,
FQFL6　光寶科股票期貨2026/12,TW000FQFL600,2026/01/22,期貨及選擇權,,FFSCSX,
FRFC7　台達電股票期貨2027/03,TW000FRFC706,2026/04/16,期貨及選擇權,,FFSCSX,
FRFE6　台達電股票期貨2026/05,TW000FRFE603,2026/03/19,期貨及選擇權,,FFSCSX,
FRFF6　台達電股票期貨2026/06,TW000FRFF600,2025/07/17,期貨及選擇權,,FFSCSX,
FRFI6　台達電股票期貨2026/09,TW000FRFI604,2025/10/16,期貨及選擇權,,FFSCSX,
FRFL6　台達電股票期貨2026/12,TW000FRFL608,2026/01/22,期貨及選擇權,,FFSCSX,
FSFC7　金寶股票期貨2027/03,TW000FSFC704,2026/04/16,期貨及選擇權,,FFSCSX,
FSFE6　金寶股票期貨2026/05,TW000FSFE601,2026/03/19,期貨及選擇權,,FFSCSX,
FSFF6　金寶股票期貨2026/06,TW000FSFF608,2025/07/17,期貨及選擇權,,FFSCSX,
FSFI6　金寶股票期貨2026/09,TW000FSFI602,2025/10/16,期貨及選擇權,,FFSCSX,
FSFL6　金寶股票期貨2026/12,TW000FSFL606,2026/01/22,期貨及選擇權,,FFSCSX,
FTFC7　華通股票期貨2027/03,TW000FTFC702,2026/04/16,期貨及選擇權,,FFSCSX,
FTFE6　華通股票期貨2026/05,TW000FTFE609,2026/03/19,期貨及選擇權,,FFSCSX,
FTFF6　華通股票期貨2026/06,TW000FTFF606,2025/07/17,期貨及選擇權,,FFSCSX,
FTFI6　華通股票期貨2026/09,TW000FTFI600,2025/10/16,期貨及選擇權,,FFSCSX,
FTFL6　華通股票期貨2026/12,TW000FTFL604,2026/01/22,期貨及選擇權,,FFSCSX,
FVFC7　精英股票期貨2027/03,TW000FVFC708,2026/04/16,期貨及選擇權,,FFSCSX,
FVFE6　精英股票期貨2026/05,TW000FVFE605,2026/03/19,期貨及選擇權,,FFSCSX,
FVFF6　精英股票期貨2026/06,TW000FVFF602,2025/07/17,期貨及選擇權,,FFSCSX,
FVFI6　精英股票期貨2026/09,TW000FVFI606,2025/10/16,期貨及選擇權,,FFSCSX,
FVFL6　精英股票期貨2026/12,TW000FVFL600,2026/01/22,期貨及選擇權,,FFSCSX,
FWFC7　友訊股票期貨2027/03,TW000FWFC706,2026/04/16,期貨及選擇權,,FFSCSX,
FWFE6　友訊股票期貨2026/05,TW000FWFE603,2026/03/19,期貨及選擇權,,FFSCSX,
FWFF6　友訊股票期貨2026/06,TW000FWFF600,2025/07/17,期貨及選擇權,,FFSCSX,
FWFI6　友訊股票期貨2026/09,TW000FWFI604,2025/10/16,期貨及選擇權,,FFSCSX,
FWFL6　友訊股票期貨2026/12,TW000FWFL608,2026/01/22,期貨及選擇權,,FFSCSX,
FYFC7　光磊股票期貨2027/03,TW000FYFC702,2026/04/16,期貨及選擇權,,FFSCSX,
FYFE6　光磊股票期貨2026/05,TW000FYFE609,2026/03/19,期貨及選擇權,,FFSCSX,
FYFF6　光磊股票期貨2026/06,TW000FYFF606,2025/07/17,期貨及選擇權,,FFSCSX,
FYFI6　光磊股票期貨2026/09,TW000FYFI600,2025/10/16,期貨及選擇權,,FFSCSX,
FYFL6　光磊股票期貨2026/12,TW000FYFL604,2026/01/22,期貨及選擇權,,FFSCSX,
FZFC7　華邦電股票期貨2027/03,TW000FZFC709,2026/04/16,期貨及選擇權,,FFSCSX,
FZFE6　華邦電股票期貨2026/05,TW000FZFE606,2026/03/19,期貨及選擇權,,FFSCSX,
FZFF6　華邦電股票期貨2026/06,TW000FZFF603,2025/07/17,期貨及選擇權,,FFSCSX,
FZFI6　華邦電股票期貨2026/09,TW000FZFI607,2025/10/16,期貨及選擇權,,FFSCSX,
FZFL6　華邦電股票期貨2026/12,TW000FZFL601,2026/01/22,期貨及選擇權,,FFSCSX,
GAFC7　聯強股票期貨2027/03,TW000GAFC700,2026/04/16,期貨及選擇權,,FFSCSX,
GAFE6　聯強股票期貨2026/05,TW000GAFE607,2026/03/19,期貨及選擇權,,FFSCSX,
GAFF6　聯強股票期貨2026/06,TW000GAFF604,2025/07/17,期貨及選擇權,,FFSCSX,
GAFI6　聯強股票期貨2026/09,TW000GAFI608,2025/10/16,期貨及選擇權,,FFSCSX,
GAFL6　聯強股票期貨2026/12,TW000GAFL602,2026/01/22,期貨及選擇權,,FFSCSX,
GCFC7　鴻準股票期貨2027/03,TW000GCFC706,2026/04/16,期貨及選擇權,,FFSCSX,
GCFE6　鴻準股票期貨2026/05,TW000GCFE603,2026/03/19,期貨及選擇權,,FFSCSX,
GCFF6　鴻準股票期貨2026/06,TW000GCFF600,2025/07/17,期貨及選擇權,,FFSCSX,
GCFI6　鴻準股票期貨2026/09,TW000GCFI604,2025/10/16,期貨及選擇權,,FFSCSX,
GCFL6　鴻準股票期貨2026/12,TW000GCFL608,2026/01/22,期貨及選擇權,,FFSCSX,
GHFC7　技嘉股票期貨2027/03,TW000GHFC705,2026/04/16,期貨及選擇權,,FFSCSX,
GHFE6　技嘉股票期貨2026/05,TW000GHFE602,2026/03/19,期貨及選擇權,,FFSCSX,
GHFF6　技嘉股票期貨2026/06,TW000GHFF609,2025/07/17,期貨及選擇權,,FFSCSX,
GHFI6　技嘉股票期貨2026/09,TW000GHFI603,2025/10/16,期貨及選擇權,,FFSCSX,
GHFL6　技嘉股票期貨2026/12,TW000GHFL607,2026/01/22,期貨及選擇權,,FFSCSX,
GIFC7　微星股票期貨2027/03,TW000GIFC703,2026/04/16,期貨及選擇權,,FFSCSX,
GIFE6　微星股票期貨2026/05,TW000GIFE600,2026/03/19,期貨及選擇權,,FFSCSX,
GIFF6　微星股票期貨2026/06,TW000GIFF607,2025/07/17,期貨及選擇權,,FFSCSX,
GIFI6　微星股票期貨2026/09,TW000GIFI601,2025/10/16,期貨及選擇權,,FFSCSX,
GIFL6　微星股票期貨2026/12,TW000GIFL605,2026/01/22,期貨及選擇權,,FFSCSX,
GJFC7　瑞昱股票期貨2027/03,TW000GJFC701,2026/04/16,期貨及選擇權,,FFSCSX,
GJFE6　瑞昱股票期貨2026/05,TW000GJFE608,2026/03/19,期貨及選擇權,,FFSCSX,
GJFF6　瑞昱股票期貨2026/06,TW000GJFF605,2025/07/17,期貨及選擇權,,FFSCSX,
GJFI6　瑞昱股票期貨2026/09,TW000GJFI609,2025/10/16,期貨及選擇權,,FFSCSX,
GJFL6　瑞昱股票期貨2026/12,TW000GJFL603,2026/01/22,期貨及選擇權,,FFSCSX,
GKFC7　群光股票期貨2027/03,TW000GKFC709,2026/04/16,期貨及選擇權,,FFSCSX,
GKFE6　群光股票期貨2026/05,TW000GKFE606,2026/03/19,期貨及選擇權,,FFSCSX,
GKFF6　群光股票期貨2026/06,TW000GKFF603,2025/07/17,期貨及選擇權,,FFSCSX,
GKFI6　群光股票期貨2026/09,TW000GKFI607,2025/10/16,期貨及選擇權,,FFSCSX,
GKFL6　群光股票期貨2026/12,TW000GKFL601,2026/01/22,期貨及選擇權,,FFSCSX,
GLFC7　正崴股票期貨2027/03,TW000GLFC707,2026/04/16,期貨及選擇權,,FFSCSX,
GLFE6　正崴股票期貨2026/05,TW000GLFE604,2026/03/19,期貨及選擇權,,FFSCSX,
GLFF6　正崴股票期貨2026/06,TW000GLFF601,2025/07/17,期貨及選擇權,,FFSCSX,
GLFI6　正崴股票期貨2026/09,TW000GLFI605,2025/10/16,期貨及選擇權,,FFSCSX,
GLFL6　正崴股票期貨2026/12,TW000GLFL609,2026/01/22,期貨及選擇權,,FFSCSX,
GMFC7　億光股票期貨2027/03,TW000GMFC705,2026/04/16,期貨及選擇權,,FFSCSX,
GMFE6　億光股票期貨2026/05,TW000GMFE602,2026/03/19,期貨及選擇權,,FFSCSX,
GMFF6　億光股票期貨2026/06,TW000GMFF609,2025/07/17,期貨及選擇權,,FFSCSX,
GMFI6　億光股票期貨2026/09,TW000GMFI603,2025/10/16,期貨及選擇權,,FFSCSX,
GMFL6　億光股票期貨2026/12,TW000GMFL607,2026/01/22,期貨及選擇權,,FFSCSX,
GNFC7　凌陽股票期貨2027/03,TW000GNFC703,2026/04/16,期貨及選擇權,,FFSCSX,
GNFE6　凌陽股票期貨2026/05,TW000GNFE600,2026/03/19,期貨及選擇權,,FFSCSX,
GNFF6　凌陽股票期貨2026/06,TW000GNFF607,2025/07/17,期貨及選擇權,,FFSCSX,
GNFI6　凌陽股票期貨2026/09,TW000GNFI601,2025/10/16,期貨及選擇權,,FFSCSX,
GNFL6　凌陽股票期貨2026/12,TW000GNFL605,2026/01/22,期貨及選擇權,,FFSCSX,
GOFC7　漢唐股票期貨2027/03,TW000GOFC701,2026/04/16,期貨及選擇權,,FFSCSX,
GOFE6　漢唐股票期貨2026/05,TW000GOFE608,2026/03/19,期貨及選擇權,,FFSCSX,
GOFF6　漢唐股票期貨2026/06,TW000GOFF605,2025/07/17,期貨及選擇權,,FFSCSX,
GOFI6　漢唐股票期貨2026/09,TW000GOFI609,2025/10/16,期貨及選擇權,,FFSCSX,
GOFL6　漢唐股票期貨2026/12,TW000GOFL603,2026/01/22,期貨及選擇權,,FFSCSX,
GRFC7　京元電子股票期貨2027/03,TW000GRFC704,2026/04/16,期貨及選擇權,,FFSCSX,
GRFE6　京元電子股票期貨2026/05,TW000GRFE601,2026/03/19,期貨及選擇權,,FFSCSX,
GRFF6　京元電股票期貨2026/06,TW000GRFF608,2025/07/17,期貨及選擇權,,FFSCSX,
GRFI6　京元電子股票期貨2026/09,TW000GRFI602,2025/10/16,期貨及選擇權,,FFSCSX,
GRFL6　京元電子股票期貨2026/12,TW000GRFL606,2026/01/22,期貨及選擇權,,FFSCSX,
GUFC7　全新股票期貨2027/03,TW000GUFC708,2026/04/16,期貨及選擇權,,FFSCSX,
GUFE6　全新股票期貨2026/05,TW000GUFE605,2026/03/19,期貨及選擇權,,FFSCSX,
GUFF6　全新股票期貨2026/06,TW000GUFF602,2025/07/17,期貨及選擇權,,FFSCSX,
GUFI6　全新股票期貨2026/09,TW000GUFI606,2025/10/16,期貨及選擇權,,FFSCSX,
GUFL6　全新股票期貨2026/12,TW000GUFL600,2026/01/22,期貨及選擇權,,FFSCSX,
GVFC7　飛宏期貨2027/03,TW000GVFC706,2026/04/16,期貨及選擇權,,FFSCSX,
GVFE6　飛宏期貨2026/05,TW000GVFE603,2026/03/19,期貨及選擇權,,FFSCSX,
GVFF6　飛宏期貨2026/06,TW000GVFF600,2025/07/17,期貨及選擇權,,FFSCSX,
GVFI6　飛宏期貨2026/09,TW000GVFI604,2025/10/16,期貨及選擇權,,FFSCSX,
GVFL6　飛宏期貨2026/12,TW000GVFL608,2026/01/22,期貨及選擇權,,FFSCSX,
GWFC7　義隆股票期貨2027/03,TW000GWFC704,2026/04/16,期貨及選擇權,,FFSCSX,
GWFE6　義隆股票期貨2026/05,TW000GWFE601,2026/03/19,期貨及選擇權,,FFSCSX,
GWFF6　義隆股票期貨2026/06,TW000GWFF608,2025/07/17,期貨及選擇權,,FFSCSX,
GWFI6　義隆股票期貨2026/09,TW000GWFI602,2025/10/16,期貨及選擇權,,FFSCSX,
GWFL6　義隆股票期貨2026/12,TW000GWFL606,2026/01/22,期貨及選擇權,,FFSCSX,
GXFC7　可成股票期貨2027/03,TW000GXFC702,2026/04/16,期貨及選擇權,,FFSCSX,
GXFE6　可成股票期貨2026/05,TW000GXFE609,2026/03/19,期貨及選擇權,,FFSCSX,
GXFF6　可成股票期貨2026/06,TW000GXFF606,2025/07/17,期貨及選擇權,,FFSCSX,
GXFI6　可成股票期貨2026/09,TW000GXFI600,2025/10/16,期貨及選擇權,,FFSCSX,
GXFL6　可成股票期貨2026/12,TW000GXFL604,2026/01/22,期貨及選擇權,,FFSCSX,
GYFC7　強茂股票期貨2027/03,TW000GYFC700,2026/04/16,期貨及選擇權,,FFSCSX,
GYFE6　強茂股票期貨2026/05,TW000GYFE607,2026/03/19,期貨及選擇權,,FFSCSX,
GYFF6　強茂股票期貨2026/06,TW000GYFF604,2025/07/17,期貨及選擇權,,FFSCSX,
GYFI6　強茂股票期貨2026/09,TW000GYFI608,2025/10/16,期貨及選擇權,,FFSCSX,
GYFL6　強茂股票期貨2026/12,TW000GYFL602,2026/01/22,期貨及選擇權,,FFSCSX,
GZFC7　兆赫股票期貨2027/03,TW000GZFC707,2026/04/16,期貨及選擇權,,FFSCSX,
GZFE6　兆赫股票期貨2026/05,TW000GZFE604,2026/03/19,期貨及選擇權,,FFSCSX,
GZFF6　兆赫股票期貨2026/06,TW000GZFF601,2025/07/17,期貨及選擇權,,FFSCSX,
GZFI6　兆赫股票期貨2026/09,TW000GZFI605,2025/10/16,期貨及選擇權,,FFSCSX,
GZFL6　兆赫股票期貨2026/12,TW000GZFL609,2026/01/22,期貨及選擇權,,FFSCSX,
HA1F6　瑞軒股票期貨2026/06,TW000HA1F601,2025/07/17,期貨及選擇權,,FFSCSX,
HAFC7　瑞軒股票期貨2027/03,TW000HAFC708,2026/04/16,期貨及選擇權,,FFSCSX,
HAFE6　瑞軒股票期貨2026/05,TW000HAFE605,2026/03/19,期貨及選擇權,,FFSCSX,
HAFF6　瑞軒股票期貨2026/06,TW000HAFF602,2025/07/17,期貨及選擇權,,FFSCSX,
HAFI6　瑞軒股票期貨2026/09,TW000HAFI606,2025/10/16,期貨及選擇權,,FFSCSX,
HAFL6　瑞軒股票期貨2026/12,TW000HAFL600,2026/01/22,期貨及選擇權,,FFSCSX,
HBFC7　華新科股票期貨2027/03,TW000HBFC706,2026/04/16,期貨及選擇權,,FFSCSX,
HBFE6　華新科股票期貨2026/05,TW000HBFE603,2026/03/19,期貨及選擇權,,FFSCSX,
HBFF6　華新科股票期貨2026/06,TW000HBFF600,2025/07/17,期貨及選擇權,,FFSCSX,
HBFI6　華新科股票期貨2026/09,TW000HBFI604,2025/10/16,期貨及選擇權,,FFSCSX,
HBFL6　華新科股票期貨2026/12,TW000HBFL608,2026/01/22,期貨及選擇權,,FFSCSX,
HCFC7　宏達電股票期貨2027/03,TW000HCFC704,2026/04/16,期貨及選擇權,,FFSCSX,
HCFE6　宏達電股票期貨2026/05,TW000HCFE601,2026/03/19,期貨及選擇權,,FFSCSX,
HCFF6　宏達電股票期貨2026/06,TW000HCFF608,2025/07/17,期貨及選擇權,,FFSCSX,
HCFI6　宏達電股票期貨2026/09,TW000HCFI602,2025/10/16,期貨及選擇權,,FFSCSX,
HCFL6　宏達電股票期貨2026/12,TW000HCFL606,2026/01/22,期貨及選擇權,,FFSCSX,
HH1F6　中工股票期貨2026/06,TW000HH1F604,2025/07/17,期貨及選擇權,,FFSCSX,
HHFC7　中工股票期貨2027/03,TW000HHFC703,2026/04/16,期貨及選擇權,,FFSCSX,
HHFE6　中工股票期貨2026/05,TW000HHFE600,2026/03/19,期貨及選擇權,,FFSCSX,
HHFF6　中工股票期貨2026/06,TW000HHFF607,2025/07/17,期貨及選擇權,,FFSCSX,
HHFI6　中工股票期貨2026/09,TW000HHFI601,2025/10/16,期貨及選擇權,,FFSCSX,
HHFL6　中工股票期貨2026/12,TW000HHFL605,2026/01/22,期貨及選擇權,,FFSCSX,
HIFC7　冠德股票期貨2027/03,TW000HIFC701,2026/04/16,期貨及選擇權,,FFSCSX,
HIFE6　冠德股票期貨2026/05,TW000HIFE608,2026/03/19,期貨及選擇權,,FFSCSX,
HIFF6　冠德股票期貨2026/06,TW000HIFF605,2025/07/17,期貨及選擇權,,FFSCSX,
HIFI6　冠德股票期貨2026/09,TW000HIFI609,2025/10/16,期貨及選擇權,,FFSCSX,
HIFL6　冠德股票期貨2026/12,TW000HIFL603,2026/01/22,期貨及選擇權,,FFSCSX,
HL1F6　興富發股票期貨2026/06,TW000HL1F608,2025/07/17,期貨及選擇權,,FFSCSX,
